SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,USPrice,ImageURL,OwnedBy,WantedBy,Rating
26542,60139,1,City,Police,2017,Mobile Command Center,4,374,49.99,https://images.brickset.com/sets/images/60139-1.jpg,2498,790,
26471,70363,1,Nexo Knights,Battle Suits,2017,Battle Suit Macy,1,66,9.99,https://images.brickset.com/sets/images/70363-1.jpg,1567,353,
26474,70366,1,Nexo Knights,Battle Suits,2017,Battle Suit Lance,1,83,9.99,https://images.brickset.com/sets/images/70366-1.jpg,1622,340,
26479,70352,1,Nexo Knights,Season 3,2017,Jestro's Headquarters,7,840,89.99,https://images.brickset.com/sets/images/70352-1.jpg,835,435,
26484,70625,1,Ninjago,The Hands of Time,2017,Samurai VXL,4,428,49.99,https://images.brickset.com/sets/images/70625-1.jpg,988,643,
26498,75174,1,Star Wars,Episode VI,2017,Desert Skiff Escape,4,277,29.99,https://images.brickset.com/sets/images/75174-1.jpg,5097,2447,
26565,10740,1,Juniors,City,2017,Fire Patrol Suitcase,2,110,19.99,https://images.brickset.com/sets/images/10740-1.jpg,778,153,
26566,10746,1,Juniors,Friends,2017,Mia's Farm Suitcase,1,100,19.99,https://images.brickset.com/sets/images/10746-1.jpg,389,131,
26567,10747,1,Juniors,Friends,2017,Andrea and Stephanie's Beach Holiday,2,143,29.99,https://images.brickset.com/sets/images/10747-1.jpg,249,172,
26571,75882,1,Speed Champions,Ferrari,2017,Ferrari FXX K & Development Center,4,494,49.99,https://images.brickset.com/sets/images/75882-1.jpg,1983,1476,
26587,10832,1,Duplo,,2017,Birthday Party,3,19,14.99,https://images.brickset.com/sets/images/10832-1.jpg,299,69,
26588,10833,1,Duplo,,2017,Nursery School,3,39,19.99,https://images.brickset.com/sets/images/10833-1.jpg,288,72,
26589,10834,1,Duplo,,2017,Pizzeria,3,57,29.99,https://images.brickset.com/sets/images/10834-1.jpg,383,89,
26590,10835,1,Duplo,,2017,Family House,3,69,39.99,https://images.brickset.com/sets/images/10835-1.jpg,360,112,
26591,10836,1,Duplo,,2017,Neighborhood,5,98,59.99,https://images.brickset.com/sets/images/10836-1.jpg,149,101,
26551,60152,1,City,Construction,2017,Sweeper & Excavator,2,299,29.99,https://images.brickset.com/sets/images/60152-1.jpg,2962,1116,
26562,10735,1,Juniors,City,2017,Police Truck Chase,2,90,19.99,https://images.brickset.com/sets/images/10735-1.jpg,518,189,
26563,10736,1,Juniors,Disney Princess,2017,Anna and Elsa's Frozen Playground,2,94,24.99,https://images.brickset.com/sets/images/10736-1.jpg,936,292,
26593,10845,1,Duplo,,2017,My First Carousel,3,24,24.99,https://images.brickset.com/sets/images/10845-1.jpg,396,69,
26599,10852,1,Duplo,,2017,My First Parrot,,7,4.99,https://images.brickset.com/sets/images/10852-1.jpg,345,31,
26600,10853,1,Duplo,,2017,Abundant Wildlife Creative Building Set,,75,,https://images.brickset.com/sets/images/10853-1.jpg,95,48,
26601,10855,1,Duplo,Disney Princess,2017,Cinderella's Magical Castle,2,56,34.99,https://images.brickset.com/sets/images/10855-1.jpg,116,74,
26595,10848,1,Duplo,,2017,My First Building Blocks,,80,,https://images.brickset.com/sets/images/10848-1.jpg,417,40,
26596,10849,1,Duplo,,2017,My First Plane,,10,4.99,https://images.brickset.com/sets/images/10849-1.jpg,462,31,
26597,10850,1,Duplo,,2017,My First Birthday Cake,,8,4.99,https://images.brickset.com/sets/images/10850-1.jpg,397,36,
26704,76086,1,DC Comics Super Heroes,DC Extended Universe,2017,Knightcrawler Tunnel Attack,4,622,49.99,https://images.brickset.com/sets/images/76086-1.jpg,2043,799,
26653,31055,1,Creator,,2017,Red Racer,,72,4.99,https://images.brickset.com/sets/images/31055-1.jpg,2001,231,
26651,10745,1,Juniors,Cars 3,2017,Florida 500 Final Race,5,266,49.99,https://images.brickset.com/sets/images/10745-1.jpg,887,242,
26736,75530,1,Star Wars,Buildable Figures,2017,Chewbacca,,179,34.99,https://images.brickset.com/sets/images/75530-1.jpg,2675,810,
26732,75532,1,Star Wars,Buildable Figures,2017,Scout Trooper & Speeder Bike,,452,54.99,https://images.brickset.com/sets/images/75532-1.jpg,4264,1665,
26733,75526,1,Star Wars,Buildable Figures,2017,Elite TIE Fighter Pilot,,94,19.99,https://images.brickset.com/sets/images/75526-1.jpg,2175,768,
26734,75528,1,Star Wars,Buildable Figures,2017,Rey,,85,24.99,https://images.brickset.com/sets/images/75528-1.jpg,1871,637,
26745,41236,1,DC Super Hero Girls,,2017,Harley Quinn Dorm,1,176,19.99,https://images.brickset.com/sets/images/41236-1.jpg,629,328,
26746,41237,1,DC Super Hero Girls,,2017,Batgirl Secret Bunker,2,351,44.99,https://images.brickset.com/sets/images/41237-1.jpg,513,332,
26747,41238,1,DC Super Hero Girls,,2017,Lena Luthor Kryptomite Factory,2,432,59.99,https://images.brickset.com/sets/images/41238-1.jpg,498,323,
26729,21136,1,Minecraft,Minifig-scale,2017,The Ocean Monument,2,1122,119.99,https://images.brickset.com/sets/images/21136-1.jpg,647,551,
26819,70359,1,Nexo Knights,Season 3,2017,Lance vs. Lightning,2,257,24.99,https://images.brickset.com/sets/images/70359-1.jpg,677,454,
26832,40234,1,Seasonal,Chinese New Year,2017,Year of the Rooster,,157,,https://images.brickset.com/sets/images/40234-1.jpg,1031,491,
26834,45022,1,Education,System,2017,Community minifigure set,21,182,,https://images.brickset.com/sets/images/45022-1.jpg,154,475,
26835,45023,1,Education,System,2017,Fantasy minifigure set,21,114,,https://images.brickset.com/sets/images/45023-1.jpg,120,437,
26836,40171,1,Friends,Miscellaneous,2017,Hedgehog Storage,,249,12.99,https://images.brickset.com/sets/images/40171-1.jpg,745,308,
26849,71017,21,Collectable Minifigures,The LEGO Batman Movie,2017,LEGO Minifigures - The LEGO Batman Movie Series - Complete,20,125,,https://images.brickset.com/sets/images/71017-21.jpg,3637,424,
26780,10854,1,Duplo,,2017,Creative Box,1,120,,https://images.brickset.com/sets/images/10854-1.jpg,224,68,
26781,10842,1,Duplo,Batman,2017,Batcave Challenge,4,73,49.99,https://images.brickset.com/sets/images/10842-1.jpg,218,117,
26782,10846,1,Duplo,Cars 3,2017,Flo's Café,3,28,39.99,https://images.brickset.com/sets/images/10846-1.jpg,270,82,
26783,10856,1,Duplo,Cars 3,2017,Mater's Shed,1,23,19.99,https://images.brickset.com/sets/images/10856-1.jpg,301,63,
26784,10857,1,Duplo,Cars 3,2017,Piston Cup Race,3,31,29.99,https://images.brickset.com/sets/images/10857-1.jpg,293,64,
26777,10841,1,Duplo,,2017,Fun Family Fair,4,61,39.99,https://images.brickset.com/sets/images/10841-1.jpg,111,71,
26774,10837,1,Duplo,,2017,Santa's Winter Holiday,3,45,29.99,https://images.brickset.com/sets/images/10837-1.jpg,517,131,
26775,10839,1,Duplo,,2017,Shooting Gallery,2,32,24.99,https://images.brickset.com/sets/images/10839-1.jpg,192,63,
26760,41322,1,Friends,Snow Resort,2017,Snow Resort Ice Rink,2,307,29.99,https://images.brickset.com/sets/images/41322-1.jpg,1365,424,
26761,41323,1,Friends,Snow Resort,2017,Snow Resort Chalet,2,402,39.99,https://images.brickset.com/sets/images/41323-1.jpg,1787,608,
26762,41324,1,Friends,Snow Resort,2017,Snow Resort Ski Lift,2,585,59.99,https://images.brickset.com/sets/images/41324-1.jpg,1535,561,
26763,41326,1,Friends,Seasonal,2017,Friends Advent Calendar,1,217,29.99,https://images.brickset.com/sets/images/41326-1.jpg,1065,238,
26764,10730,1,Juniors,Cars 3,2017,Lightning McQueen Speed Launcher,1,47,9.99,https://images.brickset.com/sets/images/10730-1.jpg,1938,183,
26765,10731,1,Juniors,Cars 3,2017,Cruz Ramirez Race Simulator,1,59,9.99,https://images.brickset.com/sets/images/10731-1.jpg,1257,178,
26766,10732,1,Juniors,Cars 3,2017,Guido and Luigi's Pit Stop,2,75,9.99,https://images.brickset.com/sets/images/10732-1.jpg,1278,196,
26767,10733,1,Juniors,Cars 3,2017,Mater's Junkyard,1,62,9.99,https://images.brickset.com/sets/images/10733-1.jpg,1637,205,
26768,10738,1,Juniors,Disney Princess,2017,Snow White's Forest Cottage,1,67,14.99,https://images.brickset.com/sets/images/10738-1.jpg,1088,244,
26769,10739,1,Juniors,Ninjago,2017,Shark Attack,3,108,19.99,https://images.brickset.com/sets/images/10739-1.jpg,914,220,
26770,10742,1,Juniors,Cars 3,2017,Willy's Butte Speed Training,2,95,19.99,https://images.brickset.com/sets/images/10742-1.jpg,1105,208,
26771,10743,1,Juniors,Cars 3,2017,Smokey's Garage,3,116,19.99,https://images.brickset.com/sets/images/10743-1.jpg,1184,206,
26772,10744,1,Juniors,Cars 3,2017,Thunder Hollow Crazy 8 Race,4,191,34.99,https://images.brickset.com/sets/images/10744-1.jpg,899,216,
26751,41188,1,Elves,,2017,Breakout from the Goblin King's Fortress,4,695,69.99,https://images.brickset.com/sets/images/41188-1.jpg,1094,459,
26753,41145,1,Disney,The Little Mermaid,2017,Ariel and the Magical Spell,2,222,29.99,https://images.brickset.com/sets/images/41145-1.jpg,1183,449,
26754,41146,1,Disney,Cinderella,2017,Cinderella's Enchanted Evening,2,350,39.99,https://images.brickset.com/sets/images/41146-1.jpg,1015,516,
26755,41315,1,Friends,Summer,2017,Heartlake Surf Shop,1,186,19.99,https://images.brickset.com/sets/images/41315-1.jpg,1429,369,
26756,41316,1,Friends,Summer,2017,Andrea's Speedboat Transporter,2,309,29.99,https://images.brickset.com/sets/images/41316-1.jpg,914,348,
26757,41317,1,Friends,Summer,2017,Sunshine Catamaran,3,603,69.99,https://images.brickset.com/sets/images/41317-1.jpg,1460,505,
26758,41320,1,Friends,,2017,Heartlake Frozen Yogurt Shop,2,328,39.99,https://images.brickset.com/sets/images/41320-1.jpg,487,417,
27119,271714,1,Nexo Knights,Magazine Gift,2017,Robin,1,,,https://images.brickset.com/sets/images/NEX271714-1.jpg,555,134,
27120,891723,1,Ninjago,Magazine Gift,2017,Kai,1,,,https://images.brickset.com/sets/images/NIN891723-1.jpg,549,147,
27172,891724,1,Ninjago,Magazine Gift,2017,Zane,1,,,https://images.brickset.com/sets/images/NIN891724-1.jpg,474,173,
27173,3850031,1,Miscellaneous,Pick A Model,2017,Puffin,,50,,https://images.brickset.com/sets/images/3850031-1.jpg,107,84,
27175,951702,1,City,Magazine Gift,2017,Workman and wheelbarrow,1,,,https://images.brickset.com/sets/images/CITY951702-1.jpg,582,241,
27168,41319,1,Friends,Snow Resort,2017,Snow Resort Hot Chocolate Van,2,246,24.99,https://images.brickset.com/sets/images/41319-1.jpg,1086,464,
27155,CELEB2017,1,Star Wars,Promotional,2017,Detention Block Rescue,2,220,39.99,https://images.brickset.com/sets/images/CELEB2017-1.jpg,342,2120,
27157,211702,1,The LEGO Batman Movie,Magazine Gift,2017,The Joker,1,7,,https://images.brickset.com/sets/images/BAT211702-1.jpg,1028,267,
27162,10843,1,Duplo,Mickey and the Roadster Racers,2017,Mickey Racer,1,15,14.99,https://images.brickset.com/sets/images/10843-1.jpg,277,58,
27049,21137,1,Minecraft,Minifig-scale,2017,The Mountain Cave,6,2863,249.99,https://images.brickset.com/sets/images/21137-1.jpg,611,1013,
27047,40175,1,City,Police,2017,City Police Mission Pack,1,48,,https://images.brickset.com/sets/images/40175-1.jpg,630,906,
27077,853676,1,Nexo Knights,,2017,Accessory Set,3,27,12.99,https://images.brickset.com/sets/images/853676-1.jpg,538,295,
27104,911721,1,Star Wars,Magazine Gift,2017,Imperial Combat Driver,1,5,,https://images.brickset.com/sets/images/SW911721-1.jpg,1582,536,
27114,853677,1,Nexo Knights,Battle Packs,2017,Stone Monsters Accessory Set,3,23,12.99,https://images.brickset.com/sets/images/853677-1.jpg,655,338,
27116,40251,1,Creator,,2017,Mini Piggy Bank,,248,,https://images.brickset.com/sets/images/40251-1.jpg,3407,310,
27241,271717,1,Nexo Knights,Magazine Gift,2017,Stone Bolide,,31,,https://images.brickset.com/sets/images/NEX271717-1.jpg,286,104,
27242,561704,1,Friends,Magazine gift,2017,Turtle on a Beach,,25,,https://images.brickset.com/sets/images/FR561704-1.jpg,210,115,
27274,891726,1,Ninjago,Magazine Gift,2017,Vermillion,1,,,https://images.brickset.com/sets/images/NIN891726-1.jpg,542,161,
27276,41497,1,BrickHeadz,Marvel Super Heroes,2017,Spider-Man & Venom,,144,39.99,https://images.brickset.com/sets/images/41497-1.jpg,220,1150,
27277,41496,1,BrickHeadz,DC Comics Super Heroes,2017,Supergirl & Martian Manhunter,,234,39.99,https://images.brickset.com/sets/images/41496-1.jpg,213,983,
27278,70628,1,The LEGO Ninjago Movie,Miscellaneous,2017,Lloyd - Spinjitzu Master,1,48,9.99,https://images.brickset.com/sets/images/70628-1.jpg,877,209,
27286,41325,1,Friends,,2017,Heartlake City Playground,2,326,39.99,https://images.brickset.com/sets/images/41325-1.jpg,517,428,
27290,71019,21,Collectable Minifigures,The LEGO Ninjago Movie,2017,LEGO Minifigures - The LEGO NINJAGO Movie Series - Complete,20,136,,https://images.brickset.com/sets/images/71019-21.jpg,2026,329,
27294,471702,1,Friends,Magazine gift,2017,Mia,1,8,,https://images.brickset.com/sets/images/FR471702-1.jpg,103,84,
27183,5004920,1,Friends,Snow Resort,2017,Ski Pod,1,21,,https://images.brickset.com/sets/images/5004920-1.jpg,702,297,
27185,891725,1,Ninjago,Magazine Gift,2017,Lloyd,1,,,https://images.brickset.com/sets/images/NIN891725-1.jpg,580,160,
27214,75995,1,Speed Champions,Mercedes,2017,Mercedes AMG Petronas Team Gift 2017,1,120,,https://images.brickset.com/sets/images/75995-1.jpg,83,1228,
27194,271716,1,Nexo Knights,Magazine Gift,2017,Gargoyle,1,,,https://images.brickset.com/sets/images/NEX271716-1.jpg,563,146,
27231,DCBHZ,1,BrickHeadz,DC Comics Super Heroes,2017,Wonder Woman,,145,,https://images.brickset.com/sets/images/DCBHZ-1.jpg,424,627,
27234,853702,1,The LEGO Ninjago Movie,Miscellaneous,2017,Movie Maker Set,1,163,19.99,https://images.brickset.com/sets/images/853702-1.jpg,263,270,
27236,5004933,1,Education,,2017,Build to Learn,,53,,https://images.brickset.com/sets/images/5004933-1.jpg,911,64,
26940,40266,1,Friends,Accessories,2017,Mini Keepsake Box,,105,,https://images.brickset.com/sets/images/40266-1.jpg,798,225,
26958,70356,1,Nexo Knights,Season 4,2017,The Stone Colossus of Ultimate Destruction,5,785,69.99,https://images.brickset.com/sets/images/70356-1.jpg,634,547,
26959,70357,1,Nexo Knights,Season 4,2017,Knighton Castle,11,1426,129.99,https://images.brickset.com/sets/images/70357-1.jpg,709,589,
26952,5004931,1,Seasonal,Birthday,2017,Birthday Card,1,20,,https://images.brickset.com/sets/images/5004931-1.jpg,980,206,
26953,66546,1,The LEGO Batman Movie,Product Collection,2017,The LEGO Batman Movie Super Pack 2-in-1,,378,44.98,https://images.brickset.com/sets/images/66546-1.jpg,427,282,
26954,70361,1,Nexo Knights,Season 4,2017,Macy's Bot Drop Dragon,3,153,14.99,https://images.brickset.com/sets/images/70361-1.jpg,799,332,
26955,70353,1,Nexo Knights,Season 4,2017,The Heligoyle,3,318,29.99,https://images.brickset.com/sets/images/70353-1.jpg,693,398,
26961,41318,1,Friends,,2017,Heartlake Hospital,5,871,99.99,https://images.brickset.com/sets/images/41318-1.jpg,1446,671,
26943,911719,1,Star Wars,Magazine Gift,2017,Kanan Jarrus,1,6,,https://images.brickset.com/sets/images/SW911719-1.jpg,1574,517,
26993,5004911,1,Nexo Knights,Miscellaneous,2017,Crafting Kit,,16,,https://images.brickset.com/sets/images/5004911-1.jpg,134,168,
26996,951701,1,City,Magazine Gift,2017,Policeman and crook,2,,,https://images.brickset.com/sets/images/CITY951701-1.jpg,756,218,
26997,271712,1,Nexo Knights,Magazine Gift,2017,Clay,1,,,https://images.brickset.com/sets/images/NEX271712-1.jpg,531,142,
26998,30324,6,Duplo,,2017,My Town - Female,,3,,https://images.brickset.com/sets/images/30324-1.jpg,62,26,
26999,30324,2,Duplo,,2017,My Town - Policeman,,3,,https://images.brickset.com/sets/images/30324-1.jpg,74,28,
27000,30324,3,Duplo,,2017,My Town - Girl,,3,,https://images.brickset.com/sets/images/30324-1.jpg,57,26,
27001,30324,4,Duplo,,2017,My Town - Cat,,3,,https://images.brickset.com/sets/images/30324-1.jpg,79,35,
27002,30324,5,Duplo,,2017,My Town - Male,,3,,https://images.brickset.com/sets/images/30324-1.jpg,63,30,
27004,45021,1,Education,Duplo,2017,Our Town,6,274,,https://images.brickset.com/sets/images/45021-1.jpg,7,27,
27005,891721,1,Ninjago,Magazine Gift,2017,Jay,1,,,https://images.brickset.com/sets/images/NIN891721-1.jpg,602,148,
27006,3850016,1,Miscellaneous,Pick A Model,2017,Beaver,,52,,https://images.brickset.com/sets/images/3850016-1.jpg,35,76,
27008,3850017,1,Miscellaneous,Pick A Model,2017,Digger,,56,,https://images.brickset.com/sets/images/3850017-1.jpg,78,76,
27015,41591,1,BrickHeadz,Marvel Super Heroes,2017,Black Widow,,143,9.99,https://images.brickset.com/sets/images/41591-1.jpg,4595,582,
27021,40267,1,Duplo,,2017,Find A Pair Pack,1,5,,https://images.brickset.com/sets/images/40267-1.jpg,81,37,
27011,41586,1,BrickHeadz,DC Comics Super Heroes,2017,Batgirl,,99,9.99,https://images.brickset.com/sets/images/41586-1.jpg,4604,515,
26828,30523,1,The LEGO Batman Movie,Miscellaneous,2017,The Joker Battle Training,1,49,,https://images.brickset.com/sets/images/30523-1.jpg,3635,899,
26882,211701,1,The LEGO Batman Movie,Magazine Gift,2017,Batman,1,8,,https://images.brickset.com/sets/images/BAT211701-1.jpg,1228,461,
26884,70358,1,Nexo Knights,Season 3,2017,Aaron's Stone Destroyer,2,251,24.99,https://images.brickset.com/sets/images/70358-1.jpg,505,400,
26893,30378,1,Nexo Knights,Miscellaneous,2017,Shrunken Headquarters,1,48,,https://images.brickset.com/sets/images/30378-1.jpg,966,374,
26930,30377,1,Nexo Knights,,2017,Motor Horse,1,47,,https://images.brickset.com/sets/images/30377-1.jpg,875,415,
26931,30475,1,Creator,,2017,Off Roader,,33,,https://images.brickset.com/sets/images/30475-1.jpg,232,323,
26934,30401,1,Friends,Summer,2017,Pool Foam Slide,1,40,3.99,https://images.brickset.com/sets/images/30401-1.jpg,1265,248,
26342,76078,1,Marvel Super Heroes,Comics,2017,Hulk vs. Red Hulk,4,375,59.99,https://images.brickset.com/sets/images/76078-1.jpg,2326,1314,
26466,21130,1,Minecraft,Minifig-scale,2017,The Nether Railway,2,387,29.99,https://images.brickset.com/sets/images/21130-1.jpg,1296,503,
26467,21131,1,Minecraft,Minifig-scale,2017,The Ice Spikes,2,454,39.99,https://images.brickset.com/sets/images/21131-1.jpg,618,506,
26462,41312,1,Friends,,2017,Heartlake Sports Centre,2,328,39.99,https://images.brickset.com/sets/images/41312-1.jpg,789,415,
26463,41313,1,Friends,Summer,2017,Heartlake Summer Pool,2,589,49.99,https://images.brickset.com/sets/images/41313-1.jpg,1452,536,
26458,41308,1,Friends,,2017,Stephanie's Friendship Cakes,1,94,9.99,https://images.brickset.com/sets/images/41308-1.jpg,1318,311,
26446,41182,1,Elves,,2017,The Capture of Sophie Jones,2,226,19.99,https://images.brickset.com/sets/images/41182-1.jpg,1380,404,
26442,41148,1,Disney,Frozen,2017,Elsa's Magical Ice Palace,7,701,79.99,https://images.brickset.com/sets/images/41148-1.jpg,1486,754,
26443,41149,1,Disney,Moana,2017,Moana's Island Adventure,1,205,24.99,https://images.brickset.com/sets/images/41149-1.jpg,1392,506,
26438,41235,1,DC Super Hero Girls,,2017,Wonder Woman Dorm Room,1,186,19.99,https://images.brickset.com/sets/images/41235-1.jpg,1564,383,
26439,41143,1,Disney,Palace Pets,2017,Berry's Kitchen,,61,5.99,https://images.brickset.com/sets/images/41143-1.jpg,700,202,
26440,41144,1,Disney,Palace Pets,2017,Petite's Royal Stable,,75,9.99,https://images.brickset.com/sets/images/41144-1.jpg,550,203,
26434,41231,1,DC Super Hero Girls,,2017,Harley Quinn to the Rescue,2,217,29.99,https://images.brickset.com/sets/images/41231-1.jpg,1443,305,
