setid,number,theme,subtheme,year,name,pieces,price,image_url,owned_by,wanted_by,rating
10366,30260-1,The Lone Ranger,Not Available,2013,Lone Ranger's Pump Car,24.0,3.99,https://images.brickset.com/sets/images/30260-1.jpg,2958,1029,4.0
22640,71001-13,Collectable Minifigures,Series 10,2013,Baseball Fielder,5.0,2.99,https://images.brickset.com/sets/images/71001-13.jpg,7811,1128,4.0
22850,20214-1,Master Builder Academy,Not Available,2013,Adventure Designer,638.0,79.99,https://images.brickset.com/sets/images/20214-1.jpg,575,636,4.0
22843,21050-1,Architecture,Not Available,2013,Architecture Studio,1210.0,159.99,https://images.brickset.com/sets/images/21050-1.jpg,2580,1755,4.0
22899,71002-11,Collectable Minifigures,Series 11,2013,Scientist,7.0,2.99,https://images.brickset.com/sets/images/71002-11.jpg,6728,1806,4.0
22757,ISBN1409324621-1,Books,Dorling Kindersley,2013,LEGO Minifigures: Character Encyclopedia,6.0,18.99,https://images.brickset.com/sets/images/ISBN1409324621-1.jpg,2634,333,4.0
22811,30186-1,Creator,Seasonal,2013,Christmas Tree,51.0,4.08,https://images.brickset.com/sets/images/30186-1.jpg,1386,696,4.0
22819,60031-1,City,Town,2013,City Corner,483.0,38.64,https://images.brickset.com/sets/images/60031-1.jpg,1693,2173,4.0
10275,60015-1,City,Coast Guard,2013,Coast Guard Plane,279.0,44.99,https://images.brickset.com/sets/images/60015-1.jpg,2381,1926,4.0
10263,41010-1,Friends,Summer,2013,Olivia's Beach Buggy,94.0,9.99,https://images.brickset.com/sets/images/41010-1.jpg,2704,629,4.0
10282,10506-1,Duplo,Trains,2013,Train Accessory Set,24.0,19.99,https://images.brickset.com/sets/images/10506-1.jpg,1591,176,4.0
10302,44012-1,HERO Factory,Not Available,2013,EVO,51.0,9.99,https://images.brickset.com/sets/images/44012-1.jpg,792,262,4.0
10307,50006-1,Games,Not Available,2013,Legends of Chima,211.0,19.99,https://images.brickset.com/sets/images/50006-1.jpg,509,336,4.0
10308,50011-1,Games,Licensed,2013,The Battle of Helms Deep,338.0,29.99,https://images.brickset.com/sets/images/50011-1.jpg,478,751,4.0
23919,40196-1,Promotional,Shell,2014,Shell Tanker,95.0,7.6000000000000005,https://images.brickset.com/sets/images/40196-1.jpg,3054,474,4.0
23889,60084-1,City,Great Vehicles,2015,Racing Bike Transporter,178.0,19.99,https://images.brickset.com/sets/images/60084-1.jpg,6289,1259,4.0
23860,41095-1,Friends,Not Available,2015,Emma's House,706.0,69.99,https://images.brickset.com/sets/images/41095-1.jpg,2304,1097,4.0
23864,70168-1,Ultra Agents,Not Available,2015,Drillex Diamond Job,312.0,29.99,https://images.brickset.com/sets/images/70168-1.jpg,1134,686,4.0
23883,60067-1,City,Swamp Police,2015,Helicopter Pursuit,253.0,39.99,https://images.brickset.com/sets/images/60067-1.jpg,2543,1076,4.0
23877,42035-1,Technic,Not Available,2015,Mining Truck,362.0,29.99,https://images.brickset.com/sets/images/42035-1.jpg,3103,911,4.0
23797,75077-1,Star Wars,Microfighters,2015,Homing Spider Droid Microfighter,102.0,9.99,https://images.brickset.com/sets/images/75077-1.jpg,5437,1495,4.0
23803,850939-1,Seasonal,Christmas,2014,Santa Set,27.0,7.99,https://images.brickset.com/sets/images/850939-1.jpg,1800,550,4.0
23782,10682-1,Bricks and More,Not Available,2014,Creative Suitcase,1000.0,59.99,https://images.brickset.com/sets/images/10682-1.jpg,611,253,4.0
23772,ISBN1409350541-1,Books,Dorling Kindersley,2014,LEGO Legends of Chima: Character Encyclopedia,10.0,0.8,https://images.brickset.com/sets/images/ISBN1409350541-1.jpg,456,172,4.0
23850,41085-1,Friends,Vet,2015,Vet Clinic,192.0,19.99,https://images.brickset.com/sets/images/41085-1.jpg,2439,714,4.0
23835,31029-1,Creator,Not Available,2015,Cargo Heli,132.0,9.99,https://images.brickset.com/sets/images/31029-1.jpg,2701,355,4.0
23839,31035-1,Creator,Not Available,2015,Beach Hut,286.0,29.99,https://images.brickset.com/sets/images/31035-1.jpg,5832,1902,4.0
23840,31036-1,Creator,Not Available,2015,Toy & Grocery Shop,466.0,39.99,https://images.brickset.com/sets/images/31036-1.jpg,7370,2345,3.4
23841,70220-1,Legends of Chima,Fire vs. Ice,2015,Strainor's Saber Cycle,161.0,14.99,https://images.brickset.com/sets/images/70220-1.jpg,1002,346,4.0
23842,70221-1,Legends of Chima,Fire vs. Ice,2015,Flinx's Ultimate Phoenix,172.0,19.99,https://images.brickset.com/sets/images/70221-1.jpg,1444,538,4.0
23821,41074-1,Elves,Not Available,2015,Azari and the Magical Bakery,324.0,29.99,https://images.brickset.com/sets/images/41074-1.jpg,2239,694,4.0
23757,COMCON040-1,The LEGO Movie,Promotional Exclusive Minifigure,2014,Unikitty -- CuteseyKitty,16.0,1.28,https://images.brickset.com/sets/images/COMCON040-1.jpg,234,962,4.0
23749,COMCON034-1,Marvel Super Heroes,Guardians of the Galaxy,2014,Rocket Raccoon's Warbird,145.0,39.99,https://images.brickset.com/sets/images/COMCON034-1.jpg,282,1645,4.0
23740,ISBN1465418946-1,Books,Dorling Kindersley,2014,LEGO Friends: Character Encyclopedia,6.0,18.99,https://images.brickset.com/sets/images/ISBN1465418946-1.jpg,291,118,4.0
23713,315-3,System,Vehicle,1963,European Taxi,40.0,3.2,https://images.brickset.com/sets/images/315-3.jpg,126,53,4.0
23676,40118-1,Miscellaneous,Not Available,2014,Buildable Brick Box 2x2,203.0,16.99,https://images.brickset.com/sets/images/40118-1.jpg,1068,470,4.0
23690,850967-1,Friends,Jungle Rescue,2014,Jungle Accessory Set,39.0,14.99,https://images.brickset.com/sets/images/850967-1.jpg,1018,587,4.0
23705,30264-1,Legends of Chima,Fire vs. Ice,2014,Frax' Phoenix Flyer,32.0,3.99,https://images.brickset.com/sets/images/30264-1.jpg,2661,347,4.0
23441,75056-1,Star Wars,Seasonal,2014,Star Wars Advent Calendar,274.0,39.99,https://images.brickset.com/sets/images/75056-1.jpg,5951,1838,4.0
23629,21117-1,Minecraft,Minifig-scale,2014,The Ender Dragon,634.0,69.99,https://images.brickset.com/sets/images/21117-1.jpg,1954,1009,4.0
23554,30271-1,Teenage Mutant Ninja Turtles,TV Series,2014,Mikey's Mini-Shellraiser,47.0,4.99,https://images.brickset.com/sets/images/30271-1.jpg,2201,559,4.0
23582,71005-15,Collectable Minifigures,The Simpsons,2014,Chief Wiggum,6.0,3.99,https://images.brickset.com/sets/images/71005-15.jpg,5897,776,4.0
23583,71005-16,Collectable Minifigures,The Simpsons,2014,Mr. Burns,6.0,3.99,https://images.brickset.com/sets/images/71005-16.jpg,6256,956,4.0
23438,41526-1,Mixels,Series 3,2014,Wizwuz,70.0,4.99,https://images.brickset.com/sets/images/41526-1.jpg,3220,435,4.0
23100,41053-1,Disney,Cinderella,2014,Cinderella's Dream Carriage,274.0,29.99,https://images.brickset.com/sets/images/41053-1.jpg,3000,739,4.0
23104,ISBN1409333124-1,Books,Dorling Kindersley,2013,LEGO Minifigure Year by Year: A Visual History,12.0,39.99,https://images.brickset.com/sets/images/ISBN1409333124-1.jpg,2229,424,4.0
23120,70805-1,The LEGO Movie,2 in 1,2014,Trash Chomper,389.0,29.99,https://images.brickset.com/sets/images/70805-1.jpg,6750,1732,4.0
23239,30228-1,City,Police,2014,Police ATV,40.0,3.2,https://images.brickset.com/sets/images/30228-1.jpg,3702,639,4.0
23249,10524-1,Duplo,Not Available,2014,Farm Tractor,29.0,19.99,https://images.brickset.com/sets/images/10524-1.jpg,600,97,4.0
23207,79120-1,Teenage Mutant Ninja Turtles,TV Series,2014,T-Rawket Sky Strike,286.0,34.99,https://images.brickset.com/sets/images/79120-1.jpg,1075,708,4.0
23185,70726-1,Ninjago,Rebooted,2014,Destructoid,253.0,34.99,https://images.brickset.com/sets/images/70726-1.jpg,975,713,4.0
23186,30215-1,The Hobbit,The Desolation of Smaug,2013,Legolas Greenleaf,33.0,2.64,https://images.brickset.com/sets/images/30215-1.jpg,2383,1371,4.0
23161,71004-8,Collectable Minifigures,The LEGO Movie,2014,William Shakespeare,7.0,2.99,https://images.brickset.com/sets/images/71004-8.jpg,5641,2157,4.0
23323,70209-1,Legends of Chima,Constraction,2014,CHI Mungus,64.0,14.99,https://images.brickset.com/sets/images/70209-1.jpg,322,318,4.0
23305,31024-1,Creator,Not Available,2014,Roaring Power,374.0,29.99,https://images.brickset.com/sets/images/31024-1.jpg,1935,524,4.0
23341,41031-1,Friends,Not Available,2014,Andrea's Mountain Hut,119.0,9.99,https://images.brickset.com/sets/images/41031-1.jpg,1726,595,4.0
23344,41034-1,Friends,Summer,2014,Summer Caravan,297.0,29.99,https://images.brickset.com/sets/images/41034-1.jpg,2437,864,4.0
23336,70143-1,Legends of Chima,Fire vs. Ice,2014,Sir Fangar's Sabre-Tooth Walker,415.0,39.99,https://images.brickset.com/sets/images/70143-1.jpg,1533,503,4.0
23361,44029-1,HERO Factory,Not Available,2014,"QUEEN Beast vs. FURNO, EVO & STORMER",218.0,34.99,https://images.brickset.com/sets/images/44029-1.jpg,529,303,4.0
23358,44026-1,HERO Factory,Not Available,2014,CRYSTAL Beast vs. BULK,83.0,14.99,https://images.brickset.com/sets/images/44026-1.jpg,534,310,4.0
23349,41048-1,Friends,Animals series 6,2014,Lion Cub's Savanna,43.0,3.44,https://images.brickset.com/sets/images/41048-1.jpg,1823,862,4.0
23444,30116-1,Disney,Tangled,2014,Rapunzel's Market Visit,37.0,3.99,https://images.brickset.com/sets/images/30116-1.jpg,2438,524,4.0
23387,30189-1,Creator,Not Available,2014,Transport Plane  ,49.0,3.92,https://images.brickset.com/sets/images/30189-1.jpg,1414,348,4.0
23388,30188-1,Creator,Not Available,2014,Cute Kitten ,54.0,4.32,https://images.brickset.com/sets/images/30188-1.jpg,1774,538,4.0
605,1815-1,Town,Paradisa,1996,Paradisa Lifeguard,36.0,2.88,https://images.brickset.com/sets/images/1815-1.jpg,336,621,4.0
611,1823-1,Basic,Not Available,1996,Yacht,10.0,0.8,https://images.brickset.com/sets/images/1823-1.jpg,144,57,4.0
608,182-1,Trains,4.5/12 V,1975,Train Set with Motor,369.0,29.52,https://images.brickset.com/sets/images/182-1.jpg,308,165,4.0
622,1843-1,Space,Spyrius,1996,(Unnamed),105.0,8.4,https://images.brickset.com/sets/images/1843-1.jpg,574,295,4.0
637,1876-1,Town,Maintenance,1990,Soil Scooper,73.0,5.84,https://images.brickset.com/sets/images/1876-1.jpg,688,407,4.0
642,1884-1,Basic,Not Available,1992,"Handy Bucket of Bricks, 3+",189.0,15.120000000000001,https://images.brickset.com/sets/images/1884-1.jpg,106,30,4.0
648,1891-1,Assorted,Bonus/Value Pack,1992,Four Set Value Pack,160.0,12.0,https://images.brickset.com/sets/images/1891-1.jpg,433,118,4.0
534,1714-1,Space,Spyrius,1995,Surveillance Scooter,22.0,1.99,https://images.brickset.com/sets/images/1714-1.jpg,899,375,4.0
541,1720-1,Town,Bonus/Value Pack,1994,Cactus Canyon Value Pack,133.0,10.0,https://images.brickset.com/sets/images/1720-1.jpg,491,326,4.0
509,1690-1,Town,Special,1990,Helicopter,27.0,2.16,https://images.brickset.com/sets/images/1690-1.jpg,21,101,4.0
516,1702-1,Town,Fire,1994,Fire Fighter 4 x 4,59.0,4.72,https://images.brickset.com/sets/images/1702-1.jpg,1026,333,4.0
499,1675-1,Assorted,Bonus/Value Pack,1990,Three Set Bonus Pack,165.0,10.0,https://images.brickset.com/sets/images/1675-1.jpg,136,137,4.0
485,1650-1,LEGOLAND,Boats,1974,Maersk Line Container Ship,220.0,17.6,https://images.brickset.com/sets/images/1650-1.jpg,42,356,4.0
494,1665-1,Town,Racing,1990,Dual FX Racers,108.0,8.75,https://images.brickset.com/sets/images/1665-1.jpg,371,323,4.0
349,1477-1,Town,Racing,1991,Red Race Car Number 3,39.0,3.12,https://images.brickset.com/sets/images/1477-1.jpg,1878,290,3.4
353,1480-1,Castle,Crusaders,1991,King's Catapult,33.0,2.64,https://images.brickset.com/sets/images/1480-1.jpg,1326,765,3.4
385,1526-1,Space,Classic,1986, Unknown,104.0,8.32,https://images.brickset.com/sets/images/1526-1.jpg,132,528,4.0
408,1551-1,Basic,Not Available,1985,Duck,6.0,0.4,https://images.brickset.com/sets/images/1551-1.jpg,202,64,4.0
366,1507-1,Space,Bonus/Value Pack,1986,Special Two-Set Space Pack,96.0,7.68,https://images.brickset.com/sets/images/1507-1.jpg,134,194,4.0
302,1422-1,Studios,Not Available,2001,Camera Cart,20.0,1.6,https://images.brickset.com/sets/images/1422-1.jpg,60,216,4.0
329,1462-1,Space,Blacktron 2,1992,Galactic Scout,23.0,2.0,https://images.brickset.com/sets/images/1462-1.jpg,1374,566,3.4
327,146-1,Trains,4.5/12 V,1976,Level Crossing,68.0,5.44,https://images.brickset.com/sets/images/146-1.jpg,545,186,4.0
436,1590-2,Town,Special,1982,Breakdown Assistance,233.0,18.64,https://images.brickset.com/sets/images/1590-2.jpg,352,570,4.0
462,1626-1,Basic,Seasonal,1989,Angel,33.0,1.3,https://images.brickset.com/sets/images/1626-1.jpg,371,105,4.0
476,1642-1,Basic,Not Available,1989,Sea Eagle,15.0,1.2,https://images.brickset.com/sets/images/1642-1.jpg,292,62,4.0
480,1646-1,Basic,Not Available,1989,Land Laser,17.0,1.36,https://images.brickset.com/sets/images/1646-1.jpg,263,63,4.0
483,1649-1,Basic,Not Available,1989,Sea Skimmer,17.0,1.36,https://images.brickset.com/sets/images/1649-1.jpg,325,62,4.0
196,1237-1,Technic,Not Available,2001,Honda Asimo,56.0,4.48,https://images.brickset.com/sets/images/1237-1.jpg,120,372,4.0
184,1189-1,Town,Extreme Team,1999,Rocket Boat,30.0,2.4,https://images.brickset.com/sets/images/1189-1.jpg,46,167,4.0
138,1097-1,Town,Res-Q,1999,Res-Q Runner,18.0,2.0,https://images.brickset.com/sets/images/1097-1.jpg,594,172,4.0
135,1094-1,Adventurers,Desert,1999,Johnny Thunder,13.0,1.04,https://images.brickset.com/sets/images/1094-1.jpg,762,434,3.4
130,107-1,Basic,Supplementaries,1976,Universal Motor,137.0,10.96,https://images.brickset.com/sets/images/107-1.jpg,839,101,4.0
225,1276-1,Rock Raiders,Promotional,1999,Helicopter Transport,22.0,1.76,https://images.brickset.com/sets/images/1276-1.jpg,145,326,4.0
228,1279-1,Adventurers,Dino Island,2000,Cunningham's Dinofinder,21.0,1.68,https://images.brickset.com/sets/images/1279-1.jpg,110,414,4.0
262,1360-1,Studios,Not Available,2001,Director's Copter,22.0,3.0,https://images.brickset.com/sets/images/1360-1.jpg,532,349,4.0
293,1413-1,Space,Life On Mars,2001,Rover,29.0,2.32,https://images.brickset.com/sets/images/1413-1.jpg,268,246,4.0
123,105-1,Town,Special,1984,Mail Van,65.0,5.2,https://images.brickset.com/sets/images/105-1.jpg,284,432,4.0
127,1068-1,Town,Extreme Team,1999,Air Patrol,20.0,1.6,https://images.brickset.com/sets/images/1068-1.jpg,271,145,4.0
118,10166-1,Seasonal,Christmas,2002,Elf Girl,31.0,2.5,https://images.brickset.com/sets/images/10166-1.jpg,297,151,4.0
119,10201-1,Bionicle,Warriors,2003,Takutanuva,399.0,50.0,https://images.brickset.com/sets/images/10201-1.jpg,251,414,4.0
142,1100-1,Town,Special,2001,Sky Pirates,109.0,17.0,https://images.brickset.com/sets/images/1100-1.jpg,102,389,4.0
92,10127-1,Sports,Hockey,2003,NHL All Teams Set,59.0,9.0,https://images.brickset.com/sets/images/10127-1.jpg,145,102,4.0
80,10090-1,Seasonal,Thanksgiving,2003,Turkey,54.0,3.5,https://images.brickset.com/sets/images/10090-1.jpg,616,182,4.0
75,10079-1,Seasonal,Christmas,2003,Snowman,42.0,2.5,https://images.brickset.com/sets/images/10079-1.jpg,499,174,4.0
72,10076-1,Bulk Bricks,Technic,2002,Technic Gear Wheels,39.0,12.99,https://images.brickset.com/sets/images/10076-1.jpg,120,109,4.0
24,10021-1,Hobby Set,Not Available,2003,USS Constellation,973.0,60.0,https://images.brickset.com/sets/images/10021-1.jpg,371,408,4.0
15,10012-1,Bulk Bricks,Not Available,2001,Assorted Yellow Plates,42.0,5.0,https://images.brickset.com/sets/images/10012-1.jpg,85,60,4.0
1214,2976-1,Duplo,Winnie the Pooh,2001,Acorn Adventure with Piglet,11.0,0.88,https://images.brickset.com/sets/images/2976-1.jpg,44,42,4.0
1215,2977-1,Duplo,Winnie the Pooh,2001,Eeyore and the Little Raincloud,9.0,0.72,https://images.brickset.com/sets/images/2977-1.jpg,48,44,4.0
1217,2981-1,Duplo,Winnie the Pooh,1999,Pooh and his Honeypot,7.0,6.0,https://images.brickset.com/sets/images/2981-1.jpg,104,39,4.0
1183,2933-1,Duplo,Trains,2000,Deluxe Train Set with Motor,75.0,100.0,https://images.brickset.com/sets/images/2933-1.jpg,75,45,4.0
1185,2936-1,Duplo,Trains,2000,Train Station,40.0,30.0,https://images.brickset.com/sets/images/2936-1.jpg,40,35,4.0
1285,3066-1,Town,Space Port,1999,Cosmo Glider,19.0,1.52,https://images.brickset.com/sets/images/3066-1.jpg,85,243,4.0
1234,300-1,Town,Accessories,1978,"Road Plates, Junction",2.0,0.16,https://images.brickset.com/sets/images/300-1.jpg,1159,214,4.0
1252,3023-1,Adventurers,Desert,1998,Sly Boot's Car,24.0,1.92,https://images.brickset.com/sets/images/3023-1.jpg,156,428,4.0
1026,2676-1,Duplo,Not Available,1993,Private Plane,7.0,0.56,https://images.brickset.com/sets/images/2676-1.jpg,112,24,4.0
1038,269-1,Homemaker,Not Available,1979,Kitchen,212.0,16.96,https://images.brickset.com/sets/images/269-1.jpg,198,111,4.0
1129,2825-1,Duplo,Little Forest Friends,2000,The Meadowsweets,15.0,10.0,https://images.brickset.com/sets/images/2825-1.jpg,27,25,4.0
1134,2831-1,Duplo,Little Forest Friends,1999,The Toadstools,13.0,10.0,https://images.brickset.com/sets/images/2831-1.jpg,47,28,4.0
1075,2741-1,Duplo,Trains,1996,Electric Train Starter Set,34.0,2.72,https://images.brickset.com/sets/images/2741-1.jpg,99,42,4.0
1090,2769-1,Town,Special,1999,Aircraft and Boat,97.0,7.76,https://images.brickset.com/sets/images/2769-1.jpg,183,246,4.0
1121,2806-1,Duplo,Not Available,1997,Dino Mini Set,4.0,3.0,https://images.brickset.com/sets/images/2806-1.jpg,58,27,4.0
1053,2710-1,Basic,Not Available,2000,Helicopter,8.0,0.64,https://images.brickset.com/sets/images/2710-1.jpg,45,60,4.0
1068,2734-1,Duplo,Trains,1993,Straight Track (Straight Rails),6.0,4.99,https://images.brickset.com/sets/images/2734-1.jpg,430,51,4.0
1069,2735-1,Duplo,Trains,1993,Curved Track (Curved Rails),6.0,4.99,https://images.brickset.com/sets/images/2735-1.jpg,408,49,4.0
730,2032-1,Classic,Not Available,1999,{Helicopter},18.0,1.44,https://images.brickset.com/sets/images/2032-1.jpg,420,86,4.0
704,1998-1,Promotional,Ferries,1990,Silja Line Ferry,370.0,29.6,https://images.brickset.com/sets/images/1998-1.jpg,59,191,4.0
668,1952-1,Town,Special,1989,Milk Truck,133.0,10.64,https://images.brickset.com/sets/images/1952-1.jpg,158,613,4.0
759,2075-1,Classic,Not Available,1999,{Aeroplane},14.0,0.0,https://images.brickset.com/sets/images/2075-1.jpg,367,86,4.0
800,2139-1,Basic,Not Available,1997,Boat,12.0,0.96,https://images.brickset.com/sets/images/2139-1.jpg,114,59,4.0
801,2140-1,Town,Special,1996,Roadside Recovery Van and Tow Truck,255.0,20.400000000000002,https://images.brickset.com/sets/images/2140-1.jpg,287,815,4.0
802,2147-1,Town,Special,1997,Dragon Fly,183.0,28.0,https://images.brickset.com/sets/images/2147-1.jpg,311,344,4.0
793,2132-1,Basic,Not Available,1998,Cow,10.0,0.8,https://images.brickset.com/sets/images/2132-1.jpg,100,57,4.0
794,2133-1,Basic,Not Available,1998,Bull,12.0,0.96,https://images.brickset.com/sets/images/2133-1.jpg,80,58,4.0
933,2532-1,Town,Special,1998,Aircraft and Ground Crew,143.0,19.75,https://images.brickset.com/sets/images/2532-1.jpg,167,481,4.0
930,2526-1,Baby,Not Available,2000,Tim & Tom's Adventure,1.0,8.0,https://images.brickset.com/sets/images/2526-1.jpg,39,32,4.0
1607,3507-1,Bulk Bricks,Not Available,2001,1x4x3 Wall Element Clear,25.0,8.0,https://images.brickset.com/sets/images/3507-1.jpg,77,67,4.0
1653,3571-1,Znap,Not Available,1998,Blackmobile,142.0,20.0,https://images.brickset.com/sets/images/3571-1.jpg,193,54,4.0
1728,3667-1,Fabuland,Not Available,1982,Pat and Freddy's Shop,58.0,4.64,https://images.brickset.com/sets/images/3667-1.jpg,241,84,4.0
1745,3697-1,Explore,Together,2003,Fearless Fire Fighter,5.0,7.0,https://images.brickset.com/sets/images/3697-1.jpg,28,20,4.0
1726,3665-1,Fabuland,Not Available,1980,Harry Horse and Clara Cow's Ice Cream Shoppe,36.0,2.88,https://images.brickset.com/sets/images/3665-1.jpg,266,83,4.0
1656,3581-1,Znap,Not Available,1998,Red Formula 1 with Storage,171.0,20.0,https://images.brickset.com/sets/images/3581-1.jpg,87,53,4.0
1695,3628-1,Fabuland,Not Available,1981,Perry Panda and Chester Chimp,3.0,0.24,https://images.brickset.com/sets/images/3628-1.jpg,319,85,4.0
1702,3636-1,Fabuland,Not Available,1987,Lucy Lamb's Bedroom,21.0,1.68,https://images.brickset.com/sets/images/3636-1.jpg,234,73,4.0
1833,3808-1,Spybotics,Not Available,2002,Shadowstrike S70,235.0,60.0,https://images.brickset.com/sets/images/3808-1.jpg,294,186,4.0
