num_reviews,piece_count,play_star_rating,prod_desc,prod_id,review_difficulty,set_name,star_rating,theme_name,val_star_rating,country
5,223,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073,Easy,Mythical Creatures,4.4,Creator 3-in-1,5,FI
6,122,4.5,Take an open-top drive in the cool 3-in-1 Green Cruiser!,31056,Easy,Green Cruiser,4.5,Creator 3-in-1,4.7,FI
1,102,4,Perform cool maneuvers with the 3-in-1 Air Blazer!,31057,Easy,Air Blazer,4,Creator 3-in-1,4,FI
1,109,5,Be an eye in the sky with the 3-in-1 Drone Explorer!,31071,Average,Drone Explorer,5,Creator 3-in-1,5,FI
,109,,Enter the racing world with the 3-in-1 Extreme Engines set!,31072,,Extreme Engines,,Creator 3-in-1,,FI
62,2480,4.4,Discover a place where music is on the menu!,10260,Challenging,Downtown Diner,4.6,Creator Expert,4.3,FI
43,5923,3.9,Discover the architectural wonder of the Taj Mahal!,10256,Challenging,Taj Mahal,4.8,Creator Expert,4.5,FI
99,4002,4.7,Celebrate ten years of Modular Building with the Assembly Square!,10255,Challenging,Assembly Square,4.8,Creator Expert,4.5,FI
228,4295,4.2,Build London's famous Tower Bridge!,10214,Challenging,Tower Bridge,4.8,Creator Expert,4.6,FI
64,4163,3.7,Build the world’s best-known clock tower!,10253,Challenging,Big Ben,4.6,Creator Expert,4.6,FI
53,2670,4.2,Discover the fairground’s star attraction with the Carousel!,10257,Challenging,Carousel,4.4,Creator Expert,4.2,FI
91,2464,4.9,Experience the wonderful LEGO® Creator Ferris Wheel!,10247,Challenging,Ferris Wheel,4.9,Creator Expert,4.7,FI
202,2469,4.7,Have an unforgettable evening at the amazing Parisian Restaurant!,10243,Challenging,Parisian Restaurant,4.9,Creator Expert,4.7,FI
177,2262,4.4,Discover hidden clues and surprises at the Detective's Office!,10246,Challenging,Detective’s Office,4.6,Creator Expert,4.4,FI
115,2382,4.5,Make a safe deposit at the Brick Bank!,10251,Challenging,Brick Bank,4.7,Creator Expert,4.2,FI
53,1686,4.1,All aboard the London Bus!,10258,Average,London Bus,4.6,Creator Expert,4.3,FI
337,1334,4.3,Road trips will never be the same again with the iconic 1962 Volkswagen T1 Camper Van,10220,Challenging,Volkswagen T1 Camper Van,4.7,Creator Expert,4.5,FI
66,1167,4.5,Head for the beach with the VW Beetle!,10252,Average,Volkswagen Beetle,4.9,Creator Expert,4.7,FI
134,1077,4.4,Take this MINI Cooper for a nostalgic drive down memory lane!,10242,Average,MINI Cooper,4.7,Creator Expert,4.5,FI
142,898,3.9,Enjoy the holiday season with the Winter Toy Shop!,10249,Average,Winter Toy Shop,3.8,Creator Expert,3.7,FI
19,3444,4.9,Dare to enter The Joker™ Manor!,70922,Challenging,The Joker™ Manor,5,THE LEGO® BATMAN MOVIE,4.9,FI
13,955,4.1,Unleash the Batmobile from The Flying Fox!,76087,Average,Flying Fox: Batmobile Airlift Attack,3.7,DC Comics™ Super Heroes,3,FI
5,425,3.2,Dodge Harley Quinn’s cannonball attacks!,70921,Average,Harley Quinn™ Cannonball Attack,3.2,THE LEGO® BATMAN MOVIE,2.6,FI
6,622,5,Fight for the Mother Box with Batman’s Knightcrawler!,76086,Average,Knightcrawler Tunnel Attack,5,DC Comics™ Super Heroes,4.8,FI
5,406,5,Power up for battle against the Lex Luthor™ Mech!,76097,Average,Lex Luthor™ Mech Takedown,4.8,DC Comics™ Super Heroes,4.8,FI
6,271,4.5,Pursue Reverse Flash™ and grab the Energy Infuser!,76098,Easy,Speed Force Freeze Pursuit,4.8,DC Comics™ Super Heroes,4.5,FI
12,293,4.9,Join Batman™ in a comical food fight!,70920,Average,Egghead™ Mech Food Fight,4.8,THE LEGO® BATMAN MOVIE,4.6,FI
5,267,3.6,Party on with Superman™ and friends!,70919,Easy,The Justice League™ Anniversary Party,3.2,THE LEGO® BATMAN MOVIE,3.4,FI
1,151,5,Swoop in with Batman™ and take on the Joker™!,10753,Easy,The Joker™ Batcave Attack,5,Juniors,5,FI
9,197,3.9,Protect the precious Mother Box from the evil Parademon™!,76085,Easy,Battle of Atlantis,4.2,DC Comics™ Super Heroes,3.9,FI
2,198,4,Bring down Captain Boomerang™ with Batman’s Bat-Dune Buggy!,70918,,The Bat-Dune Buggy,4.5,THE LEGO® BATMAN MOVIE,4,FI
1,199,5,Help Superman™ bust out of the Kryptonite prison!,76096,Average,Superman™ & Krypto™ Team-Up,5,DC Comics™ Super Heroes,5,FI
5,143,4.6,Stand tall with LEGO® BrickHeadz Wonder Woman™!,41599,Easy,Wonder Woman™,5,BrickHeadz,5,FI
3,122,2.7,Live life in the fast lane with LEGO® BrickHeadz The Flash™!,41598,Very Easy,The Flash™,4,BrickHeadz,3,FI
2,108,3.5,Get an upgrade with LEGO® BrickHeadz Cyborg™,41601,Easy,Cyborg™,5,BrickHeadz,4,FI
1,135,1,Dive in with LEGO® BrickHeadz Aquaman™!,41600,Very Easy,Aquaman™,4,BrickHeadz,3,FI
9,643,4.4,Launch a space mission from the Batcave!,70923,Average,The Bat-Space Shuttle,4.8,THE LEGO® BATMAN MOVIE,3.5,FI
,209,,Join the Justice League™ with LEGO® BrickHeadz™ Tactical Batman™ and Superman™!,41610,,Tactical Batman™ & Superman™,,BrickHeadz,,FI
171,4080,4.5,Welcome to the magical Disney Castle!,71040,Challenging,The Disney Castle,4.7,Disney™,4.5,FI
52,2294,3.3,Discover the secrets of the Silent Mary!,71042,Average,Silent Mary,4.5,Disney™,4.3,FI
3,585,4.3,Dine and dance at the Dream Castle with Disney Cinderella.,41154,Challenging,Cinderella's Dream Castle,4.3,Disney™,3.3,FI
5,701,4,Spend a day in the snow at Elsa’s enormous Magical Ice Palace!,41148,Average,Elsa's Magical Ice Palace,4,Disney™,3.8,FI
3,380,4.3,Sail off to new adventures with Disney Ariel and Eric.,41153,Average,Ariel's Royal Celebration Boat,4.3,Disney™,3.3,FI
3,307,4.7,Set sail with Vaiana to restore the heart of Te Fiti!,41150,Easy,Vaiana's Ocean Voyage,4.7,Disney™,4.7,FI
4,350,4.3,Drive off in Cinderella’s beautiful horse-drawn carriage!,41146,Average,Cinderella's Enchanted Evening,4.8,Disney™,4.3,FI
3,322,4.7,Help Disney Aurora turn the spinning wheel in her Fairytale Castle!,41152,Easy,Sleeping Beauty's Fairytale Castle,4.3,Disney™,4.3,FI
2,191,5,Roll up for a demolition derby at the Disney•Pixar Thunder Hollow Crazy 8 Race!,10744,Average,Thunder Hollow Crazy 8 Race,5,Juniors,4.5,FI
2,222,5,Explore the secrets of the sea with Ariel and Flounder.,41145,Average,Ariel and the Magical Spell,5,Disney™,4.5,FI
2,116,5,Fix Disney•Pixar’s Lightning McQueen for his next exciting race!,10743,Easy,Smokey's Garage,4.5,Juniors,5,FI
3,94,4.7,Play in the snow with Anna and Elsa at the ice palace!,10736,Average,Anna & Elsa's Frozen Playground,4.7,Juniors,4.7,FI
,125,,Visit Arendelle Market with Elsa and Olaf!,41155,,Elsa's Market Adventure,,Disney™,,FI
2,95,2.5,Smash the speed record with Disney•Pixar’s Lightning McQueen and Sheriff!,10742,Easy,Willy's Butte Speed Training,3,Juniors,3,FI
1,104,5,"Get in training with Disney Mulan, ready for the challenge ahead!",41151,Average,Mulan's Training Day,5,Disney™,5,FI
8,47,3.9,Power on and win with Disney•Pixar’s Lightning McQueen!,10730,Very Easy,Lightning McQueen Speed Launcher,4,Juniors,3.9,FI
3,62,4.3,Take a break at the junkyard with Disney•Pixar’s Mater and his video screen!,10733,Easy,Mater's Junkyard,4.7,Juniors,5,FI
1,75,5,Pull in to Disney•Pixar’s Guido & Luigi’s Pit Stop for fun and games!,10732,,Guido and Luigi's Pit Stop,5,Juniors,5,FI
3,59,4.3,Help Disney•Pixar’s Cruz Ramirez become the fastest race car around!,10731,Easy,Cruz Ramirez Race Simulator,5,Juniors,4.3,FI
1,115,4,Decorate and customize your castle!,40307,Easy,Castle Interior Kit,5,Disney™,4,FI
1,80,5,Create beautiful mini-doll outfits!,40388,Easy,Mini-Doll Dress-Up Kit,5,Disney™,5,FI
,22,,Help Owen Grady get the escaped T. rex under control in Jurassic World!,10880,,T. rex Tower,,DUPLO®,,FI
1,24,,See the baby dinosaurs at the Jurassic World Gentle Giants Petting Zoo!,10879,,Gentle Giants Petting Zoo,5,DUPLO®,,FI
22,134,4.6,Take the rocks down the track with the Deluxe Train Set!,10508,Average,Deluxe Train Set,4.1,DUPLO®,3.7,FI
8,163,4.9,Go Around the World on LEGO® DUPLO® adventures!,10805,Easy,Around the World,5,DUPLO®,4.8,FI
1,106,4,Enjoy a day of family fun at LEGO® DUPLO® Big Fair!,10840,Easy,Big Fair,5,DUPLO®,4,FI
1,67,5,"Get busy with a bulldozer, tipper truck and posable crane!",10813,Average,Big Construction Site,5,DUPLO®,5,FI
,98,,Explore the Town Square for endless fun and play opportunities!,10836,,Town Square,,DUPLO®,,FI
,104,,Enjoy a visit to the adventure farm and feed the animals!,10869,,Farm Adventures,,DUPLO®,,FI
11,52,4.9,Hop aboard My First Train Set for beginning builder fun!,10507,Easy,My First Train Set,4.7,DUPLO®,4.4,FI
3,28,5,"Hang out with Lightning McQueen, Mack and Cruz Ramirez!",10846,Easy,Flo's Café,5,DUPLO®,4.5,FI
,61,,Turn the carousel for a day of fun at the fair!,10841,,Fun Family Fair,,DUPLO®,,FI
,71,,Develop creativity and fine motor skills with a playground theme!,10864,,Large Playground Brick Box,,DUPLO®,,FI
,69,,Play out everyday scenes and routines in the Family House!,10835,,Family House,,DUPLO®,,FI
,70,,Build and run the store with Disney’s Minnie Mouse and Daisy Duck!,10844,,Minnie Mouse Bow-tique,,DUPLO®,,FI
3,48,5,Spend a day at the beach with Mickey Mouse and friends!,10827,Very Easy,Mickey & Friends Beach House,5,DUPLO®,5,FI
,120,,Imagine and create with this big box of colorful bricks!,10854,,LEGO® DUPLO® Creative Box,,DUPLO®,,FI
1,31,5,Race Lightning McQueen and Jackson Storm for the Piston Cup!,10857,Easy,Piston Cup Race,5,DUPLO®,4,FI
3,28,4.3,Help Batman™ use the Batwing to retrieve the stolen treasure back from The Penguin!,10823,Average,Batwing Adventure,4.3,DUPLO®,3.3,FI
,34,,Make an animal train with these fun and colorful models.,10863,,My First Animal Brick Box,,DUPLO®,,FI
,38,,Help Spider-Man and Hulk fight Sandman at Avengers HQ!,10876,,Spider-Man & Hulk Adventures,,DUPLO®,,FI
,59,,Take care of the ponies at the Farm Pony Stable!,10868,,Farm Pony Stable,,DUPLO®,,FI
1,37,5,Help Rapunzel groom Maximus and play out life in the tower.,10878,Very Easy,Rapunzel´s Tower,5,DUPLO®,5,FI
4,65,4.8,"Learn to discover, build and count with the All-In-One Box of Fun!",10572,Very Easy,LEGO® DUPLO® All-in-One-Box-of-Fun,5,DUPLO®,4,FI
2,26,5,Rush to save the burning building in the LEGO® DUPLO® Fire Truck!,10592,Very Easy,Fire Truck,5,DUPLO®,5,FI
4,24,5,Celebrate your birthday with Mickey and Minnie!,10597,Easy,Mickey & Minnie Birthday Parade,4.8,DUPLO®,4.7,FI
2,57,5,Enjoy a delicious pizza at the LEGO® DUPLO® Pizzeria!,10834,Average,Pizzeria,5,DUPLO®,5,FI
,32,,Test your aim at the LEGO® DUPLO® Shooting Gallery!,10839,,Shooting Gallery,,DUPLO®,,FI
,70,,Imagine and create with this great-value set of colorful bricks!,10865,,Fun Creations,,DUPLO®,,FI
,29,,Head off on vacation at the LEGO® DUPLO® Airport!,10871,,Airport,,DUPLO®,,FI
2,26,5,"Dig and shovel all day, then drive the rubble away!",10812,Average,Truck & Tracked Excavator,5,DUPLO®,5,FI
2,39,5,Play and learn all day long at the LEGO® DUPLO® Preschool!,10833,Average,Preschool,5,DUPLO®,5,FI
,26,,Buy fresh fruit and vegetables from the market stall!,10867,,Farmers' Market,,DUPLO®,,FI
6,24,2.2,Turn the cone to make the carousel spin!,10845,Average,My First Carousel,2.2,DUPLO®,3.2,FI
1,23,5,Join in Mater’s video chat with Lightning McQueen!,10856,Easy,Mater´s Shed,5,DUPLO®,5,FI
1,19,3,Enjoy a tea party with Belle and her extraordinary friends!,10877,,Belle´s Tea Party,4,DUPLO®,4,FI
5,23,5,Introduce counting with this easy-to-build train!,10847,Easy,Number Train,5,DUPLO®,4.8,FI
6,36,4.8,Learn to build and create your own fleet of LEGO® DUPLO® vehicles!,10816,Easy,My First Cars and Trucks,5,DUPLO®,4.7,FI
,80,,Develop creativity and building skills with a selection of basic bricks!,10848,,My First Bricks,,DUPLO®,,FI
,29,,Learn to match pairs with LEGO® DUPLO® My First Truck!,10818,,My First Truck,,DUPLO®,,FI
,28,,Explore different emotions with these buildable characters.,10861,,My First Emotions,,DUPLO®,,FI
,15,,Help Disney’s Mickey Mouse get his roadster ready for the next race!,10843,,Mickey Racer,,DUPLO®,,FI
,19,,Play in the park and enjoy a fun birthday picnic!,10832,,Birthday Picnic,,DUPLO®,,FI
1,15,3,Stop the crook and lock him in the police van!,10809,Easy,Police Patrol,4,DUPLO®,3,FI
,41,,Throw a LEGO® DUPLO® celebration with these buildable cakes!,10862,,My First Celebration,,DUPLO®,,FI
15,1,4.4,Start creations here!,2304,Easy,Green LEGO® DUPLO® Baseplate,4,DUPLO®,3.3,FI
,16,,Learn to look after the little farm animals!,10870,,Farm Animals,,DUPLO®,,FI
2,15,5,Play all day with the cute LEGO® DUPLO® Family Pets!,10838,Very Easy,Family Pets,5,DUPLO®,5,FI
,18,,Learn about colors and pets with 3 fun puzzles!,10858,,My First Puzzle Pets,,DUPLO®,,FI
,6,,Watch little bus drivers go places as they build and play!,10851,,My First Bus,,DUPLO®,,FI
,6,,Create racing role-play stories with the colorful car!,10860,,My First Race Car,,DUPLO®,,FI
,6,,"Create, learn and play with the little ladybug!",10859,,My First Ladybug,,DUPLO®,,FI
2,646,5,Rescue the captured Guardian Earth Fox from Noctura’s tower!,41194,,Noctura's Tower & the Earth Fox Rescue,4.5,Elves,3,FI
2,451,4.5,Join forces with Aira and Lumia to protect the Wind Dragon!,41193,Average,Aira & the Song of the Wind Dragon,5,Elves,4.5,FI
2,360,4,Free the Guardian Fire Lion from the evil shadow bats’ chain!,41192,Average,Azari & the Fire Lion Capture,4,Elves,3.5,FI
2,205,5,Help Naida defend the Guardian Water Turtle from the shadow bat!,41191,Average,Naida & the Water Turtle Ambush,5,Elves,5,FI
2,149,5,Help Emily Jones find the lost diary page and outwit the shadow bat!,41190,Easy,Emily Jones & the Eagle Getaway,5,Elves,5,FI
1,695,,Stop the Goblin King’s evil plan and rescue Emily Jones’ sister!,41188,,Breakout from the Goblin King's Fortress,5,Elves,,FI
6,460,4.5,Heal the baby dragon and transform a goblin from bad to good!,41187,Average,Rosalyn's Healing Hideout,4.3,Elves,4.2,FI
8,339,4.3,Search for crystals in the cave with the evil Goblin King!,41183,Average,The Goblin King's Evil Dragon,4.3,Elves,4.4,FI
2,145,5,Escape the carnivorous plants with Azari and Firebolt!,41186,Average,Azari & the Goblin Forest Escape,5,Elves,3.5,FI
17,1124,4.8,,41130,Average,Amusement Park Roller Coaster,4.8,Friends,4.5,FI
4,871,5,Look after the sick and injured people of Heartlake City!,41318,Average,Heartlake Hospital,4.8,Friends,4,FI
8,722,4.6,Plot mission after mission together at the Friendship House!,41340,Average,Friendship House,4,Friends,4,FI
8,622,4.6,Make cakes ready for a party at Stephanie’s House!,41314,Average,Stephanie's House,4.1,Friends,3.3,FI
2,603,5,Jump aboard the luxury Sunshine Catamaran with friends!,41317,Challenging,Sunshine Catamaran,4.5,Friends,5,FI
5,575,5,Train for the next big horse show at the Heartlake Riding Club!,41126,Average,Heartlake Riding Club,5,Friends,5,FI
3,585,3.3,Get into winter sports with friends at the snow resort!,41324,Average,Snow Resort Ski Lift,3.7,Friends,3.7,FI
,488,,Set up camp with Mia’s luxury camper van!,41339,,Mia's Camper Van,,Friends,,FI
6,589,4.8,Enjoy swimming in the sunshine at the Heartlake Summer Pool!,41313,Easy,Heartlake Summer Pool,4.5,Friends,4,FI
1,460,4,Show off your sporting prowess at the Sports Arena!,41338,Average,Stephanie's Sports Arena,4,Friends,1,FI
,370,,Chill out with frozen yogurt at Heartlake’s coolest hangout!,41320,,Heartlake Frozen Yogurt Shop,,Friends,,FI
3,326,4,Have fun playing at Heartlake City Playground with Mia and Sienna!,41325,Challenging,Heartlake City Playground,3.7,Friends,3,FI
4,402,5,Stay cozy and warm in the beautiful log cabin!,41323,Average,Snow Resort Chalet,5,Friends,4.5,FI
2,351,5,Climb up to the tree house and help Mia settle in!,41335,Challenging,Mia's Tree House,5,Friends,5,FI
3,378,4.7,Get inspired with Emma at her favorite Art Café!,41336,Average,Emma's Art Café,2.7,Friends,3.3,FI
2,307,5,Glide across the ice and show off your skills!,41322,Average,Snow Resort Ice Rink,4.5,Friends,4.5,FI
1,309,5,Cruise in style to the hottest beach party in town!,41316,Easy,Andrea's Speedboat Transporter,5,Friends,5,FI
7,289,3.8,Enjoy pizza with friends at Heartlake’s Italian restaurant!,41311,Easy,Heartlake Pizzeria,4.1,Friends,3.7,FI
3,246,5,Keep warm with delicious hot chocolate from the van!,41319,Easy,Snow Resort Hot Chocolate Van,4,Friends,4,FI
1,229,5,Put on a show in the park with Andrea and Pepper!,41334,Average,Andrea's Park Performance,5,Friends,5,FI
1,223,5,Drive to the rescue in Heartlake City with Olivia and Zobo.,41333,,Olivia's Mission Vehicle,5,Friends,5,FI
,210,,Spend a day painting in the park with Emma and Chico!,41332,,Emma's Art Stand,,Friends,,FI
,115,,Pick up some tasty organic goodies from Mia and Twister!,10749,,Mia's Organic Food Market,,Juniors,,FI
4,186,5,Get ready for a day of watersports action at the Surf Shop!,41315,Easy,Heartlake Surf Shop,4.5,Friends,4.8,FI
1,163,5,Work on Olivia’s latest invention in her hi-tech bedroom!,41329,Easy,Olivia's Deluxe Bedroom,4,Friends,2,FI
,119,,Score goal after goal with Stephanie and Dash!,41330,,Stephanie's Soccer Practice,,Friends,,FI
2,249,5,Keep things safe inside this cute buildable hedgehog!,40171,Average,LEGO® Friends Buildable Hedgehog Storage,5,Friends,5,FI
2,67,5,Join Emma and her cat for a fun party in the park!,10748,Very Easy,Emma's Pet Party,5,Juniors,4,FI
2,95,4.5,Stephanie is always on the go… even at home in her bedroom!,41328,Easy,Stephanie's Bedroom,5,Friends,5,FI
3,86,2.3,Explore Mia’s bedroom and discover her personality!,41327,Average,Mia's Bedroom,3,Friends,2.7,FI
130,4634,4.7,Get ready to bust some ghosts at the Firehouse Headquarters!,75827,Challenging,Firehouse Headquarters,4.8,Ghostbusters™,4.7,FI
83,962,3.7,,21313,Average,Ship in a Bottle,4.5,Ideas,4.2,FI
79,2049,4.8,Prepare for the ultimate fishing trip!,21310,Average,Old Fishing Store,5,Ideas,4.7,FI
367,1969,4.6,Build the first rocket to land people on the Moon!,21309,Challenging,LEGO® NASA Apollo Saturn V,4.9,Ideas,4.9,FI
23,496,3.6,What time is it? It’s LEGO® Adventure Time™!,21308,Easy,Adventure Time™,3.3,Ideas,2.7,FI
33,231,4.4,"Build, play and learn from inspiring women of NASA!",21312,Easy,Women of NASA,4.6,Ideas,4.5,FI
31,230,4.1,Reimagine Disney’s TRON: Legacy movie scenes with LEGO® bricks!,21314,Easy,TRON: Legacy,4.4,Ideas,3.7,FI
,150,,Defend the baby dinosaur and eggs from the angry T. rex!,10758,,T. rex Breakout,,Juniors,,FI
,85,,Rescue the Raptor before the volcano erupts!,10757,,Raptor Rescue Truck,,Juniors,,FI
,149,,Defend Metroville’s bank vault from the Underminer!,10760,,Underminer Bank Heist,,Juniors,,FI
1,95,5,Grab the helicopter and help Elastigirl save the city!,10759,Very Easy,Elastigirl's Rooftop Pursuit,5,Juniors,4,FI
,84,,Escape Jurassic Island before the Pteranadon attacks!,10756,,Pteranodon Escape,,Juniors,,FI
1,266,5,Race with Disney•Pixar’s Lightning McQueen for the trophy!,10745,Challenging,Florida 500 Final Race,5,Juniors,5,FI
2,191,5,Roll up for a demolition derby at the Disney•Pixar Thunder Hollow Crazy 8 Race!,10744,Average,Thunder Hollow Crazy 8 Race,5,Juniors,4.5,FI
1,151,5,Swoop in with Batman™ and take on the Joker™!,10753,Easy,The Joker™ Batcave Attack,5,Juniors,5,FI
2,175,5,Tear it down and build it again!,10734,,Demolition Site,5,Juniors,4,FI
2,116,5,Fix Disney•Pixar’s Lightning McQueen for his next exciting race!,10743,Easy,Smokey's Garage,4.5,Juniors,5,FI
3,94,4.7,Play in the snow with Anna and Elsa at the ice palace!,10736,Average,Anna & Elsa's Frozen Playground,4.7,Juniors,4.7,FI
1,125,5,Swing into action with Spider-Man and catch the Scorpion!,10754,,Spider-Man vs. Scorpion Street Showdown,4,Juniors,4,FI
,115,,Pick up some tasty organic goodies from Mia and Twister!,10749,,Mia's Organic Food Market,,Juniors,,FI
